200 142 5
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (188, 209, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (109, 4, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (165, 155, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (177, 207, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (196, 91, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (174, 77, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (107, 179, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (5, 128, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (157, 148, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (53, 215, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (105, 43, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (22, 161, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (123, 134, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (145, 54, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (58, 184, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (65, 185, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (126, 10, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (111, 6, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (154, 198, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (64, 2, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (72, 223, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (107, 134, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (150, 97, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (107, 189, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (59, 116, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (24, 101, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (19, 56, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (41, 40, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (143, 238, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (73, 87, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (173, 135, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (8, 216, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (147, 155, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (144, 104, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (36, 87, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (36, 42, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (198, 80, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (112, 210, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (61, 9, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (161, 245, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (196, 232, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (15, 1, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (183, 122, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (38, 228, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (140, 56, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (110, 45, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (184, 166, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (145, 198, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (198, 245, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (102, 161, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (94, 170, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (44, 19, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (32, 34, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (181, 35, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (58, 88, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (79, 217, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (28, 31, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (46, 230, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (134, 195, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (147, 5, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (32, 95, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (48, 153, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (184, 8, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (187, 104, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (195, 15, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (151, 237, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (187, 176, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (137, 112, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (171, 201, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (57, 25, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (77, 228, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (43, 109, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (172, 62, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (163, 170, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (113, 204, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (136, 113, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (169, 189, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (192, 205, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (138, 158, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (125, 224, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (1, 43, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (54, 115, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (102, 238, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (189, 74, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (2, 140, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (172, 6, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (181, 194, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (134, 12, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (187, 116, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (15, 5, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (87, 168, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (146, 149, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (17, 230, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (9, 109, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (124, 28, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (148, 179, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (31, 165, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (166, 106, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (118, 40, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (161, 169, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (92, 17, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (70, 206, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (153, 98, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (76, 233, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (45, 53, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (54, 94, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (89, 229, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (132, 69, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (84, 54, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (34, 133, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (13, 249, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (62, 150, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (126, 201, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (115, 209, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (74, 249, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (142, 214, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (158, 235, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (153, 229, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (110, 22, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (89, 27, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (55, 137, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (152, 119, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (30, 64, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (51, 138, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (108, 34, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (22, 120, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (165, 235, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (88, 203, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (145, 103, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (3, 206, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (49, 126, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (125, 119, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (194, 80, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (116, 231, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (109, 125, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (56, 64, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (100, 73, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (125, 23, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (189, 101, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (95, 21, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (188, 208, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (54, 121, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (59, 126, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (71, 108, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (55, 243, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (153, 49, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (188, 130, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (26, 210, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (82, 67, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (41, 222, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (195, 103, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (112, 138, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (66, 207, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (126, 121, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (1, 72, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (79, 225, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (170, 187, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (3, 35, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (183, 76, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (145, 190, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (7, 57, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (134, 228, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (38, 90, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (127, 187, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (102, 182, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (27, 20, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (8, 159, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (154, 243, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (74, 134, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (101, 228, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (102, 175, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (8, 232, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (95, 132, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (76, 176, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (77, 152, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (129, 181, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (116, 149, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (47, 154, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (95, 129, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (103, 90, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (2, 36, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (31, 97, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (84, 35, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (155, 11, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (99, 94, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (110, 69, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (191, 98, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (100, 55, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (153, 214, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (45, 203, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (91, 235, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (69, 43, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (51, 199, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (76, 232, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (167, 65, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (19, 38, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (28, 84, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (6, 112, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (124, 167, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (124, 197, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (152, 27, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (159, 178, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (131, 131, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (8, 210, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (145, 6, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (158, 35, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (72, 184, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (128, 71, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (88, 155, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (109, 174, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (12, 184, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (134, 203, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (89, 144, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (11, 89, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (9, 118, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (190, 194, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (65, 91, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (154, 237, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (157, 138, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (83, 54, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (153, 207, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (185, 152, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (68, 207, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (89, 106, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (186, 147, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (38, 8, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (165, 42, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (141, 156, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (175, 56, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (7, 218, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (15, 209, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (59, 128, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (190, 182, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (22, 212, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (124, 226, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (34, 212, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (101, 22, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (140, 138, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (73, 235, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (71, 206, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (74, 200, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (86, 22, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (11, 118, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (151, 201, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (164, 141, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (188, 205, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (111, 145, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (145, 147, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (145, 197, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (101, 143, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (159, 232, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (82, 80, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (19, 43, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (53, 41, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (181, 94, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (98, 140, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (142, 126, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (71, 75, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (100, 181, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (175, 44, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (185, 97, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (41, 88, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (122, 247, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (104, 109, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (154, 162, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (190, 242, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (117, 185, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (107, 123, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (139, 33, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (173, 112, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (114, 226, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (157, 247, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (30, 246, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (74, 59, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (139, 158, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (44, 127, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (103, 22, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (97, 75, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (15, 199, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (63, 53, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (150, 93, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (3, 201, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (7, 245, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (129, 246, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (194, 222, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (29, 125, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (15, 9, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (139, 171, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (131, 121, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (8, 97, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (117, 24, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (25, 35, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (38, 164, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (148, 14, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (178, 233, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (153, 189, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (34, 107, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (191, 113, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (50, 156, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (116, 114, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (42, 217, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (25, 76, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (196, 177, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (30, 214, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (98, 134, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (129, 93, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (157, 185, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (28, 132, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (183, 249, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (2, 126, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (172, 111, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (193, 243, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (19, 62, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (126, 133, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (30, 215, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (99, 64, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (44, 166, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (67, 168, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (189, 36, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (184, 60, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (138, 38, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (152, 187, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (116, 49, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (123, 109, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (176, 59, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (79, 178, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (83, 204, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (70, 5, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (153, 1, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (113, 8, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (197, 99, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (116, 80, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (43, 164, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (116, 40, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (105, 38, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (99, 243, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (59, 42, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (109, 123, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (194, 235, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (52, 91, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (37, 223, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (130, 106, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (109, 32, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (78, 9, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (29, 153, 5);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (27, 106, 4);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (24, 140, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (164, 41, 3);
INSERT INTO movie_ratings (user_id, movie_id, rating) VALUES (30, 63, 3);
